        21  0.3209188E+00 -0.8554982E+00 -0.3922612E+00  0.4266252E+00  0.1972332E+00 -0.1128992E+01 -0.5110644E+00 -0.5163426E+00 -0.2310390E+00  0.8043091E-07  0.3425801E-07  0.9200223E+00  0.3918660E+00  0.0000000E+00  0.0000000E+00
        22  0.2395485E+00 -0.8975167E+00 -0.3567042E+00  0.1443569E+00  0.3221822E+00 -0.5417963E+00 -0.1183280E+01 -0.2212242E+00 -0.4808454E+00  0.3987829E-07  0.7779758E-07  0.4561545E+00  0.8899006E+00  0.0000000E+00  0.0000000E+00
        23  0.3885349E+00 -0.8567881E+00 -0.3220211E+00  0.5739733E+00 -0.9308281E-01 -0.1232691E+01  0.1954745E+00 -0.4829725E+00  0.7680702E-01  0.8609633E-07 -0.1517116E-07  0.9848272E+00 -0.1735378E+00  0.0000000E+00  0.0000000E+00
        25  0.2388570E+00 -0.9283620E+00 -0.2711879E+00  0.1512583E+00  0.3311468E+00 -0.5761590E+00 -0.1295198E+01 -0.1686907E+00 -0.3832691E+00  0.3941849E-07  0.7803156E-07  0.4508950E+00  0.8925770E+00  0.0000000E+00  0.0000000E+00
        27  0.3671988E+00 -0.8968702E+00 -0.2271606E+00  0.5574548E+00  0.1918763E-01 -0.1380522E+01 -0.4719748E-01 -0.3422892E+00 -0.1141856E-01  0.8742020E-07  0.6709956E-09  0.9999705E+00  0.7675295E-02  0.0000000E+00  0.0000000E+00
        28  0.2988913E+00 -0.9264255E+00 -0.2118845E+00  0.4103564E+00  0.2929351E+00 -0.1179692E+01 -0.8606774E+00 -0.2783662E+00 -0.2046886E+00  0.7261120E-07  0.4868630E-07  0.8305753E+00  0.5569064E+00  0.0000000E+00  0.0000000E+00
        31 -0.7419188E-03  0.7358436E+00 -0.6696278E+00  0.9900554E-02  0.2720474E-02  0.8140263E+00  0.1229203E+00 -0.7438532E+00 -0.1110637E+00 -0.8742103E-07 -0.5536293E-09 -0.9999799E+00 -0.6332781E-02  0.0000000E+00  0.0000000E+00
        32 -0.6595354E-03  0.6688735E+00 -0.7366861E+00  0.1724304E-02  0.3086697E-02  0.6841432E+00  0.1059597E+00 -0.7449809E+00 -0.1124687E+00 -0.8742139E-07 -0.4921601E-09 -0.9999842E+00 -0.5629655E-02  0.0000000E+00  0.0000000E+00
        33 -0.8717298E-01  0.7678069E+00 -0.6268678E+00 -0.5100555E-01 -0.7660589E-01  0.4987323E+00  0.6841740E+00 -0.4042083E+00 -0.5544070E+00 -0.6432311E-07 -0.5920541E-07 -0.7357705E+00 -0.6772309E+00  0.0000000E+00  0.0000000E+00
        35 -0.1647990E+00  0.7261741E+00 -0.6601008E+00  0.2215567E-01 -0.1612846E+00 -0.9604722E-01  0.7212653E+00  0.8306786E-01 -0.6424616E+00 -0.1429835E-07 -0.8624558E-07 -0.1635541E+00 -0.9865344E+00  0.0000000E+00  0.0000000E+00
        37 -0.8665396E-01  0.6301307E+00 -0.7648580E+00 -0.4369107E-01 -0.6184402E-01  0.3374173E+00  0.4612136E+00 -0.4134180E+00 -0.5542762E+00 -0.6458474E-07 -0.5891990E-07 -0.7387633E+00 -0.6739650E+00  0.0000000E+00  0.0000000E+00
        39 -0.1643624E+00  0.6554679E+00 -0.7310327E+00  0.1876171E-01 -0.1356393E+00 -0.7625278E-01  0.5880055E+00  0.8043255E-01 -0.6622713E+00 -0.1461965E-07 -0.8619169E-07 -0.1672293E+00 -0.9859180E+00  0.0000000E+00  0.0000000E+00
        43  0.8896752E+00 -0.2350649E+00  0.3784820E+00 -0.8422551E-01  0.3879185E+00  0.3540649E-01 -0.9860386E-01 -0.3607116E-01  0.1707243E+00 -0.2255124E-07  0.8446410E-07 -0.2579561E+00  0.9661566E+00  0.0000000E+00  0.0000000E+00
        44  0.9232618E+00 -0.2439293E+00  0.2812833E+00  0.1531499E-01  0.4291636E+00  0.8491992E-02 -0.1061292E+00  0.2249471E-02  0.1302579E+00  0.2250383E-08  0.8739381E-07  0.2574138E-01  0.9996686E+00  0.0000000E+00  0.0000000E+00
