        21  0.3209188E+00 -0.8554982E+00 -0.3922612E+00 -0.2503364E+00  0.4101940E+00  0.6535221E+00 -0.1078263E+01  0.3018110E+00 -0.4916672E+00 -0.3868732E-07  0.7839664E-07 -0.4425314E+00  0.8967530E+00  0.0000000E+00  0.0000000E+00
        22  0.2395485E+00 -0.8975167E+00 -0.3567042E+00 -0.2671558E+00  0.2366250E+00  0.1002508E+01 -0.8856971E+00  0.4117324E+00 -0.3643235E+00 -0.5897829E-07  0.6453142E-07 -0.6746330E+00  0.7381533E+00  0.0000000E+00  0.0000000E+00
        23  0.3885349E+00 -0.8567881E+00 -0.3220211E+00 -0.1720706E+00  0.5732760E+00  0.3799475E+00 -0.1243686E+01  0.1499524E+00 -0.4882546E+00 -0.1942338E-07  0.8523776E-07 -0.2221775E+00  0.9750062E+00  0.0000000E+00  0.0000000E+00
        25  0.2388570E+00 -0.9283620E+00 -0.2711879E+00 -0.2725804E+00  0.2419333E+00  0.1077311E+01 -0.9490087E+00  0.3187714E+00 -0.2817482E+00 -0.5913279E-07  0.6438987E-07 -0.6764002E+00  0.7365343E+00  0.0000000E+00  0.0000000E+00
        27  0.3671988E+00 -0.8968702E+00 -0.2271606E+00 -0.2054663E+00  0.5338268E+00  0.5150697E+00 -0.1326270E+01  0.1282116E+00 -0.3315555E+00 -0.2566835E-07  0.8356960E-07 -0.2936117E+00  0.9559248E+00  0.0000000E+00  0.0000000E+00
        28  0.2988913E+00 -0.9264255E+00 -0.2118845E+00 -0.2943357E+00  0.4110607E+00  0.8583888E+00 -0.1192713E+01  0.2037502E+00 -0.2836380E+00 -0.4455456E-07  0.7521724E-07 -0.5096448E+00  0.8603849E+00  0.0000000E+00  0.0000000E+00
        31 -0.7419188E-03  0.7358436E+00 -0.6696278E+00  0.3255356E-02  0.9319702E-03  0.8214967E+00  0.2636402E+00 -0.7473719E+00 -0.2397441E+00 -0.8742249E-07 -0.2248495E-09 -0.9999967E+00 -0.2571978E-02  0.0000000E+00  0.0000000E+00
        32 -0.6595354E-03  0.6688735E+00 -0.7366861E+00 -0.1807109E-02 -0.1492003E-02  0.6989590E+00  0.2182078E+00 -0.7598179E+00 -0.2375615E+00 -0.8742255E-07 -0.1998843E-09 -0.9999974E+00 -0.2286410E-02  0.0000000E+00  0.0000000E+00
        33 -0.8717298E-01  0.7678069E+00 -0.6268678E+00 -0.8551351E-01 -0.7256744E-01  0.7719011E+00  0.6034123E+00 -0.6239231E+00 -0.4901146E+00 -0.8346214E-07 -0.2601565E-07 -0.9546955E+00 -0.2975844E+00  0.0000000E+00  0.0000000E+00
        35 -0.1647990E+00  0.7261741E+00 -0.6601008E+00 -0.1178203E+00 -0.1783383E+00  0.5133029E+00  0.7602552E+00 -0.4570977E+00 -0.6808098E+00 -0.7354322E-07 -0.4726667E-07 -0.8412363E+00 -0.5406676E+00  0.0000000E+00  0.0000000E+00
        37 -0.8665396E-01  0.6301307E+00 -0.7648580E+00 -0.7290724E-01 -0.5928691E-01  0.5139954E+00  0.4066674E+00 -0.6227868E+00 -0.4914424E+00 -0.8350881E-07 -0.2586546E-07 -0.9552293E+00 -0.2958663E+00  0.0000000E+00  0.0000000E+00
        39 -0.1643624E+00  0.6554679E+00 -0.7310327E+00 -0.9554008E-01 -0.1489291E+00  0.4252838E+00  0.6165102E+00 -0.4774070E+00 -0.6943869E+00 -0.7361467E-07 -0.4715531E-07 -0.8420536E+00 -0.5393938E+00  0.0000000E+00  0.0000000E+00
        43  0.8896752E+00 -0.2350649E+00  0.3784820E+00  0.3465139E+00  0.3149848E-01 -0.9419791E-01 -0.8954290E-02  0.1532328E+00  0.1349052E-01  0.8727689E-07  0.5048396E-08  0.9983313E+00  0.5774692E-01  0.0000000E+00  0.0000000E+00
        44  0.9232618E+00 -0.2439293E+00  0.2812833E+00  0.3723758E+00 -0.2959445E-01 -0.9597312E-01  0.3030269E-02  0.1108198E+00 -0.7356017E-02  0.8727252E-07 -0.5123506E-08  0.9982812E+00 -0.5860608E-01  0.0000000E+00  0.0000000E+00
        46  0.8897004E+00 -0.3768550E+00  0.2353384E+00  0.5466806E+00  0.3750601E-01 -0.2260078E+00 -0.1717866E-01  0.1471495E+00  0.1095541E-01  0.8727733E-07  0.5040773E-08  0.9983363E+00  0.5765972E-01  0.0000000E+00  0.0000000E+00
        47  0.9230563E+00 -0.3038368E+00  0.2171309E+00  0.4610651E+00 -0.2797222E-01 -0.1601719E+00  0.6089586E-02  0.1154460E+00 -0.6658207E-02  0.8727614E-07 -0.5061329E-08  0.9983227E+00 -0.5789486E-01  0.0000000E+00  0.0000000E+00
        49  0.8457898E+00 -0.3993355E+00  0.3343416E+00  0.5469241E+00  0.1351342E+00 -0.2665749E+00 -0.6778045E-01  0.2235079E+00  0.5588245E-01  0.8550409E-07  0.1821521E-07  0.9780527E+00  0.2083577E+00  0.0000000E+00  0.0000000E+00
        51  0.8455591E+00 -0.3174529E+00  0.4133328E+00  0.4237558E+00  0.1099347E+00 -0.1575155E+00 -0.4066175E-01  0.2127696E+00  0.5501741E-01  0.8548949E-07  0.1828358E-07  0.9778857E+00  0.2091398E+00  0.0000000E+00  0.0000000E+00
        59  0.6424896E+00  0.7544018E+00 -0.8666438E-01 -0.4469043E+00 -0.7360997E+00 -0.5334434E+00 -0.8979247E+00  0.6031700E-01  0.1026285E+00  0.5333869E-07  0.6926562E-07  0.6101235E+00  0.7923064E+00  0.0000000E+00  0.0000000E+00
        60  0.6819382E+00  0.7254037E+00  0.3184968E-02 -0.5741026E+00 -0.6999430E+00 -0.5907114E+00 -0.7289064E+00  0.5425205E-03  0.1651269E-02  0.6228254E-07  0.6134841E-07  0.7124292E+00  0.7017440E+00  0.0000000E+00  0.0000000E+00
        62  0.6574087E+00  0.7197238E+00 -0.1926962E+00 -0.4850265E+00 -0.7092604E+00 -0.5129438E+00 -0.7556183E+00  0.1438963E+00  0.2106633E+00  0.5684770E-07  0.6641597E-07  0.6502619E+00  0.7597101E+00  0.0000000E+00  0.0000000E+00
        64  0.7413439E+00  0.6633856E+00 -0.1413454E-02 -0.6812047E+00 -0.5403165E+00 -0.6107521E+00 -0.4934476E+00 -0.2994463E-02 -0.1811366E-02  0.7351019E-07  0.4731801E-07  0.8408586E+00  0.5412549E+00  0.0000000E+00  0.0000000E+00
        65  0.7699740E+00  0.6231544E+00 -0.9117661E-01 -0.6904234E+00 -0.4443627E+00 -0.5547185E+00 -0.3593931E+00  0.8407861E-01  0.5353536E-01  0.7783657E-07  0.3980214E-07  0.8903466E+00  0.4552834E+00  0.0000000E+00  0.0000000E+00
        67  0.7254873E+00  0.6504946E+00 -0.1926100E+00 -0.6108032E+00 -0.5426733E+00 -0.5554229E+00 -0.5015462E+00  0.1687099E+00  0.1504326E+00  0.7079977E-07  0.5128484E-07  0.8098549E+00  0.5866302E+00  0.0000000E+00  0.0000000E+00
        71  0.2387432E+00  0.8881349E+00  0.3789907E+00  0.2591624E+00 -0.2269264E+00  0.9896901E+00 -0.8604707E+00  0.4041606E+00 -0.3519176E+00 -0.5915822E-07  0.6436651E-07 -0.6766911E+00  0.7362671E+00  0.0000000E+00  0.0000000E+00
